Country,State,Year,Station Code,Station Name,"Minimum Temperature For Ground Water In Celsius (UOM:Â°C(Centigrade)), Scaling Factor:1","Maximum Temperature For Ground Water In Celsius (UOM:Â°C(Centigrade)), Scaling Factor:1","Minimum Level Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Level Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Maximum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Minimum Conductivity Level (UOM:Ã‚Âµmhos/cm(micromhospercentimeter)), Scaling Factor:1","Maximum Conductivity Level (UOM:Ã‚Âµmhos/cm(micromhospercentimeter)), Scaling Factor:1","Minimum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N  (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N + Nitrite N Required Required For Ground Water (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N + Nitrite N Required Required For Ground Water (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Total Coliform Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum  Of Total Coliform Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum  Of Faecal Coliforms Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum   Of Faecal Coliforms Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Level Of Faecal Streptococci Bacteria (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum Level Of Faecal Streptococci Bacteria (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Concentration Of Total Dissolved Solids (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Total Dissolved Solids  (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Concentration Of Fluoride Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Fluoride Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Nimum Concentration Of Arsenic Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Arsenic Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1"
India,Assam,"Calendar Year (Jan - Dec), 2019",1537,"GROUND WATER AT (JORHAT, ASSAM)",25.0000000000000000,25.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.5000000000000000,130.0000000000000000,237.0000000000000000,1.10000000000000000000,2.3000000000000000,,,1.20000000000000000000,3.2000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",1538,"GROUND WATER AT SILCHAR, ASSAM",23.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.3000000000000000,6.4000000000000000,96.0000000000000000,116.0000000000000000,1.20000000000000000000,2.0000000000000000,,,1.00000000000000000000,1.70000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",1539,"GROUND WATER AT BARPETA, ASSAM",26.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.2000000000000000,7.5000000000000000,278.0000000000000000,578.0000000000000000,1.30000000000000000000,1.60000000000000000000,,,0.70000000000000000000,0.70000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",1540,"GROUND WATER AT BONAIGAON, ASSAM",26.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.2000000000000000,7.3000000000000000,104.0000000000000000,110.0000000000000000,1.40000000000000000000,1.80000000000000000000,,,1.10000000000000000000,1.20000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",1541,"GROUND WATER AT NOONMATI GUWAHATI, ASSAM",22.0000000000000000,29.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.1000000000000000,7.2000000000000000,187.0000000000000000,445.0000000000000000,1.20000000000000000000,1.20000000000000000000,,,0.50000000000000000000,2.8000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",1542,"GROUND WATER AT SIJUBARI MAZAR, NATBOMA HATIGAON",25.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.1000000000000000,44.0000000000000000,49.0000000000000000,1.50000000000000000000,2.6000000000000000,,,0.70000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2243,"GROUND WATER FROM LEDO, MARGHERITA, ASSAM",18.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,5.4000000000000000,6.6000000000000000,214.0000000000000000,221.0000000000000000,1.80000000000000000000,2.7000000000000000,,,0.70000000000000000000,0.90000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2244,"GROUND WATER FROM NAZIRA, ASSAM",25.0000000000000000,30.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.3000000000000000,7.6000000000000000,245.0000000000000000,283.0000000000000000,0.80000000000000000000,2.0000000000000000,,,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2245,"GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY), ASSAM",24.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,5.4000000000000000,6.6000000000000000,116.0000000000000000,140.0000000000000000,1.30000000000000000000,4.2000000000000000,,,1.00000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2246,"GROUND WATER FROM SEMENCHAPARI, ASSAM",18.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.2000000000000000,109.0000000000000000,144.0000000000000000,1.10000000000000000000,2.1000000000000000,,,0.70000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2247,"GROUND WATER FROM SILAPATHAR, ASSAM",18.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.8000000000000000,6.9000000000000000,23.0000000000000000,191.0000000000000000,1.20000000000000000000,1.80000000000000000000,,,0.80000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2248,"GROUND WATER FROM LAKHIMPUR TOWN, ASSAM",28.0000000000000000,30.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.1000000000000000,135.0000000000000000,140.0000000000000000,1.50000000000000000000,3.4000000000000000,,,0.70000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2249,"GROUND WATER FROM TEZPUR (MISSION CHARIALI), ASSAM",26.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.7000000000000000,7.2000000000000000,137.0000000000000000,268.0000000000000000,1.00000000000000000000,2.0000000000000000,,,0.30000000000000000000,0.70000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2250,"GROUND WATER FROM NAGAON (PANIGAON), ASSAM",24.0000000000000000,29.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.1000000000000000,7.3000000000000000,164.0000000000000000,364.0000000000000000,1.30000000000000000000,1.90000000000000000000,,,1.00000000000000000000,1.30000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2251,"GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT DISCHARGE POINT, ASSAM",27.0000000000000000,29.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.3000000000000000,6.3000000000000000,40.0000000000000000,919.0000000000000000,1.30000000000000000000,4.0000000000000000,,,0.70000000000000000000,1.60000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2252,"GROUND WATER NEAR MSW DUMPING SITE AT GARCHUK- GUWAHATI, ASSAM",25.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.9000000000000000,7.2000000000000000,162.0000000000000000,170.0000000000000000,2.0000000000000000,3.8000000000000000,,,0.60000000000000000000,0.90000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2253,"GROUND WATER FROM NALBARI, ASSAM",26.0000000000000000,29.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.8000000000000000,7.8000000000000000,171.0000000000000000,301.0000000000000000,1.20000000000000000000,4.2000000000000000,,,0.60000000000000000000,1.10000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2254,"GROUND WATER FROM BARPETA ROAD(RLY STATION), ASSAM",28.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.6000000000000000,264.0000000000000000,364.0000000000000000,1.30000000000000000000,1.40000000000000000000,,,0.80000000000000000000,0.90000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2255,"GROUND WATER NEAR BPRL, DHALIGAON, ASSAM",23.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.2000000000000000,7.3000000000000000,96.0000000000000000,99.0000000000000000,1.10000000000000000000,3.0000000000000000,,,0.80000000000000000000,0.90000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2256,"GROUND WATER FROM KOKRAJHAR DISTRICT (HS SCHOOL ), ASSAM",26.0000000000000000,29.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.5000000000000000,7.1000000000000000,168.0000000000000000,268.0000000000000000,1.10000000000000000000,1.20000000000000000000,,,1.00000000000000000000,1.10000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2257,"GROUND WATER FROM DHUBRI DISTRICT (COLLEGE NAGAR ), ASSAM",28.0000000000000000,30.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.0000000000000000,180.0000000000000000,280.0000000000000000,1.30000000000000000000,1.70000000000000000000,,,1.00000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2258,"GROUND WATER FROM GOALPARA DIST. (GOALPARA COLLEGE ), ASSAM",25.0000000000000000,29.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.7000000000000000,201.0000000000000000,299.0000000000000000,1.30000000000000000000,2.0000000000000000,,,1.00000000000000000000,1.20000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2259,"GROUND WATER FROM DIPHU (GOVT. COLLEGE), ASSAM",20.0000000000000000,27.0000000000000000,0.00000000000000000000,6.5000000000000000,7.2000000000000000,8.1000000000000000,56.0000000000000000,739.0000000000000000,1.20000000000000000000,4.0000000000000000,,,1.10000000000000000000,2.0000000000000000,2.0000000000000000,730.0000000000000000,2.0000000000000000,2000.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2260,"GROUND WATER FROM HAMREN, ASSAM",23.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,5.8000000000000000,6.2000000000000000,90.0000000000000000,152.0000000000000000,1.00000000000000000000,1.60000000000000000000,,,0.80000000000000000000,1.60000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2261,"GROUND WATER FROM HAFLONG, ASSAM",20.0000000000000000,21.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.7000000000000000,7.2000000000000000,116.0000000000000000,126.0000000000000000,1.20000000000000000000,1.30000000000000000000,,,0.80000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2262,"GROUND WATER FROM KARIMGANJ (COLLEGE), ASSAM",23.0000000000000000,23.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.1000000000000000,7.2000000000000000,102.0000000000000000,112.0000000000000000,1.40000000000000000000,1.90000000000000000000,,,0.70000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2263,"GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ), ASSAM",23.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.4000000000000000,6.4000000000000000,186.0000000000000000,196.0000000000000000,1.20000000000000000000,1.30000000000000000000,,,0.70000000000000000000,0.90000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",2264,"GROUND WATER IN PANCHGRAM MARKET NEAR CACHAR PAPER MILL, ASSAM",23.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.3000000000000000,6.4000000000000000,142.0000000000000000,148.0000000000000000,1.30000000000000000000,4.2000000000000000,,,1.00000000000000000000,1.30000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3761,GROUND WATER FROM BISWANATH CHARIALI TOWN,28.0000000000000000,32.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.3000000000000000,149.0000000000000000,151.0000000000000000,1.30000000000000000000,2.4000000000000000,,,0.50000000000000000000,0.70000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3762,"GROUND WATER NEAR MUNICIPAL WASTE PROCESSING FACILITY, MORABHARLI, TEZPUR",26.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.1000000000000000,7.7000000000000000,42.0000000000000000,345.0000000000000000,1.20000000000000000000,1.40000000000000000000,,,0.50000000000000000000,0.70000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3766,GROUND WATER FROM MANGALDOI TOWN,26.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.8000000000000000,7.5000000000000000,68.0000000000000000,503.0000000000000000,1.10000000000000000000,1.10000000000000000000,,,0.80000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3770,"GROUND WATER NEAR GARMUR RECREATION GROUND, JORHAT",25.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.1000000000000000,7.5000000000000000,235.0000000000000000,237.0000000000000000,1.60000000000000000000,2.4000000000000000,,,2.2000000000000000,2.3000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3771,"GROUND WATER FROM TITABAR URBAN WATER SUPPLY, TITABAR",24.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.3000000000000000,7.7000000000000000,276.0000000000000000,285.0000000000000000,2.0000000000000000,2.2000000000000000,,,1.60000000000000000000,3.2000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3779,"GROUND WATER FROM GARMUR, MAJULI",24.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.9000000000000000,7.6000000000000000,207.0000000000000000,210.0000000000000000,0.70000000000000000000,1.10000000000000000000,,,1.90000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3790,"GROUND WATER NEAR GOGAMUKH PUBLIC WATER SUPPLY SCHEME, GOGAMUKH, DHEMAJI",18.0000000000000000,18.0000000000000000,0.00000000000000000000,0.00000000000000000000,8.1000000000000000,8.1000000000000000,202.0000000000000000,202.0000000000000000,2.3000000000000000,2.3000000000000000,,,1.00000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3793,"TUBE WELL AT R/O SRI TANKESWAR DAS, RUPJYOTI COLONY (NAGABALI) MUNICIPALITY DUMPING SITE, GOLAGHAT",26.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.7000000000000000,6.8000000000000000,150.0000000000000000,452.0000000000000000,1.40000000000000000000,2.4000000000000000,,,0.70000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3794,"TUBE WELL AT R/O SRI ANIL BAORA AT BOSAGAON NEAR BY THE ATHKHALIA, NAMGHAR, PO: PULIKAITONI",24.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.9000000000000000,7.2000000000000000,53.0000000000000000,149.0000000000000000,1.00000000000000000000,2.9000000000000000,,,0.50000000000000000000,0.60000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3795,"TUBE WELL OF WOKHA GORONGA GIRLS ME SCHOOL, GOROUNGA TINIALI, FURKATING",24.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.2000000000000000,7.4000000000000000,46.0000000000000000,53.0000000000000000,1.20000000000000000000,2.9000000000000000,,,0.60000000000000000000,0.70000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3801,"GROUND WATER FROM MEHEPUR TRENCHING GROUND, MEHERPUR, CACHAR",23.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.4000000000000000,6.6000000000000000,322.0000000000000000,336.0000000000000000,1.50000000000000000000,2.8000000000000000,,,1.20000000000000000000,1.30000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3802,"GROUND WATER FROM MEHEPUR NEAR A CLUSTER OF NURSING HOME & DIAGNOSTIC CENTRE, MEHERPUR, CACHAR",23.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.7000000000000000,6.8000000000000000,310.0000000000000000,316.0000000000000000,2.0000000000000000,2.6000000000000000,,,1.00000000000000000000,1.40000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3805,"GROUND WATER NEAR BADARPUR INDUSTRIAL AREA AT BADARPUR GHAT, KARIMGANJ",23.0000000000000000,23.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.1000000000000000,6.5000000000000000,136.0000000000000000,138.0000000000000000,2.0000000000000000,2.6000000000000000,,,1.00000000000000000000,1.10000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3813,"GROUND WATER FROM BONDA, GUWAHATI",22.0000000000000000,30.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.1000000000000000,7.2000000000000000,241.0000000000000000,441.0000000000000000,1.30000000000000000000,3.5000000000000000,,,1.00000000000000000000,1.00000000000000000000,2.0000000000000000,300.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3815,"GROUND WATER FROM KHANAPARA, GUWAHATI",25.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.8000000000000000,7.5000000000000000,61.0000000000000000,534.0000000000000000,1.10000000000000000000,1.50000000000000000000,,,0.80000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3816,"GROUND WATER FROM BASISTHA, GUWAHATI",24.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.9000000000000000,7.5000000000000000,60.0000000000000000,527.0000000000000000,1.80000000000000000000,1.90000000000000000000,,,0.80000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3817,"GROUND WATER FROM KAHILIPARA, GUWAHATI",24.0000000000000000,25.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.1000000000000000,7.9000000000000000,195.0000000000000000,404.0000000000000000,1.20000000000000000000,1.30000000000000000000,,,0.80000000000000000000,1.00000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",3818,"GROUND WATER FROM MALIGAON, GUWAHATI",25.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.2000000000000000,7.3000000000000000,55.0000000000000000,289.0000000000000000,1.00000000000000000000,1.60000000000000000000,,,1.20000000000000000000,1.40000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4001,GROUND WATER FROM PANJABARI,25.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.5000000000000000,7.9000000000000000,34.0000000000000000,318.0000000000000000,1.30000000000000000000,2.8000000000000000,,,0.90000000000000000000,1.20000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4002,GROUND WATER FROM SANTIPUR,25.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.8000000000000000,7.3000000000000000,35.0000000000000000,193.0000000000000000,1.60000000000000000000,2.7000000000000000,,,0.70000000000000000000,1.10000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4003,GROUND WATER FROM TEZPUR COLLEGIATE HIGH SCHOOL,26.0000000000000000,26.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.2000000000000000,7.2000000000000000,86.0000000000000000,86.0000000000000000,1.70000000000000000000,1.70000000000000000000,,,0.80000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4007,GROUND WATER FROM LAKWAH,24.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.2000000000000000,7.2000000000000000,269.0000000000000000,269.0000000000000000,0.90000000000000000000,0.90000000000000000000,,,3.7000000000000000,3.7000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4008,GROUND WATER FROM GELEKY,24.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.5000000000000000,7.5000000000000000,203.0000000000000000,203.0000000000000000,1.70000000000000000000,1.70000000000000000000,,,1.80000000000000000000,1.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4303,GROUND WATER FROM SATGAON,24.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.7000000000000000,7.8000000000000000,34.0000000000000000,317.0000000000000000,1.20000000000000000000,2.5000000000000000,,,0.80000000000000000000,1.50000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4327,"GROUND WATER FROM RAILWAY STATION ROAD, ROWTA",28.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.9000000000000000,6.9000000000000000,404.0000000000000000,404.0000000000000000,2.8000000000000000,2.8000000000000000,,,0.80000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4328,"GROUND WATER BESIDE MSW DUMPING SITE, DHEKIAJULI",27.0000000000000000,27.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.5000000000000000,6.5000000000000000,207.0000000000000000,207.0000000000000000,1.50000000000000000000,1.50000000000000000000,,,0.80000000000000000000,0.80000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4330,GROUND WATER NEAR PANGRAM STONE CRASHER CLUSTER,24.0000000000000000,24.0000000000000000,0.00000000000000000000,0.00000000000000000000,6.5000000000000000,6.5000000000000000,102.0000000000000000,102.0000000000000000,1.20000000000000000000,1.20000000000000000000,,,0.60000000000000000000,0.60000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2019",4333,GROUND WATER FROM DEMOW WATER SUPPLY DEMOW TOWN,28.0000000000000000,28.0000000000000000,0.00000000000000000000,0.00000000000000000000,7.4000000000000000,7.4000000000000000,240.0000000000000000,240.0000000000000000,1.20000000000000000000,1.20000000000000000000,,,0.50000000000000000000,0.50000000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
